fid_1,DN,AREA,MEAN,Shape_Leng,Shape_Area,Usable_SR_,Elec_prod_,geometry
130,1,1392.00000000000,1564.54428346000,0.00276279527,0.00000012723,2177.84564258000,390.44416680100,"MULTIPOLYGON (((86.439138187077731 23.814588950819484, 86.439138341761122 23.814553054379985, 86.43917733096913 23.814553225251188, 86.439177484753202 23.814517329711066, 86.439216473961153 23.814517500582213, 86.439216783327936 23.814445708602648, 86.43"
131,1,528.00000000000,1555.53824130000,0.00130069435,0.00000005034,821.32419140600,147.24700103500,"MULTIPOLYGON (((86.43854925614329 23.814407427161086, 86.438549642851797 23.814331195228533, 86.438627621267756 23.814331537870203, 86.438627775951147 23.81429564143076, 86.438744667132767 23.814296063212794, 86.438744820916781 23.814260166773352, 86.438"
132,1,864.00000000000,1518.20510525000,0.00227665855,0.00000009459,1311.72921094000,235.16681293700,"MULTIPOLYGON (((86.442198847998498 23.81452827985629, 86.442199002681889 23.814492474248311, 86.442237989191881 23.814492554287995, 86.442238143875272 23.814456748680072, 86.442277053043597 23.81445682602174, 86.442277593536176 23.814344788481264, 86.442"
133,1,2928.00000000000,1507.98667566000,0.00896040661,0.00000049974,4415.38498633000,791.59022035000,"MULTIPOLYGON (((86.440396551759534 23.814337928452687, 86.44039716959378 23.814194435324964, 86.440436157902411 23.814194606196168, 86.440436311686483 23.814158709756725, 86.440748138116135 23.814159891465863, 86.440747365598497 23.814339190201508, 86.44"
134,1,192.00000000000,1548.09767660000,0.00075480170,0.00000001958,297.23475390700,53.28824668050,"MULTIPOLYGON (((86.438432828112582 23.814294966939201, 86.438433137479365 23.814223175858956, 86.438472126687373 23.814223346730103, 86.438472281370764 23.81418745118998, 86.438550260686043 23.81418779293233, 86.438550414470114 23.814151897392208, 86.438"
136,1,240.00000000000,1556.53482259000,0.00083895638,0.00000002517,373.56835742200,66.97333511850,"MULTIPOLYGON (((86.444636650161328 23.814245652614829, 86.444636959528111 23.814173950567408, 86.444831882185667 23.814174616965033, 86.444832036869059 23.814138811357111, 86.444910006291821 23.814139059569982, 86.444909851608429 23.814174956009481, 86.4"
137,1,128.00000000000,1585.55830383000,0.00052707443,0.00000001258,202.95146289000,36.38513826700,"MULTIPOLYGON (((86.445070498404846 23.814211368659812, 86.445070807771629 23.814139667511711, 86.445226744818456 23.814140163937452, 86.445226436350993 23.814211955917074, 86.445148467827607 23.814211616872683, 86.445148313144216 23.814247513312125, 86.4"
138,1,272.00000000000,1516.55343807000,0.00077079733,0.00000002989,412.50253515500,73.95345450260,"MULTIPOLYGON (((86.444164122076643 23.814208062751959, 86.444164507885773 23.814100463365719, 86.444442344438698 23.814101492190161, 86.444441880388524 23.814209089777705, 86.444164122076643 23.814208062751959)))"
141,1,96.00000000000,1570.55080160000,0.00052083709,0.00000000979,150.77287695400,27.03056138020,"MULTIPOLYGON (((86.43835562131494 23.814115326461206, 86.438356084465795 23.814007729772982, 86.438395074573066 23.814007900644128, 86.438394919889674 23.814043706252107, 86.438433909097682 23.814043877123254, 86.438433755313611 23.814079773562753, 86.43"
142,1,64.00000000000,1577.81527710000,0.00045519423,0.00000000838,100.98017773400,18.10372626420,"MULTIPOLYGON (((86.444637267995574 23.814102158587787, 86.444637422678966 23.814066352979864, 86.444676407390375 23.814066432120171, 86.44467656117439 23.814030626512249, 86.444754530597152 23.81403087472512, 86.44475437681308 23.814066771164619, 86.4447"
143,1,128.00000000000,1419.51116943000,0.00061131162,0.00000001538,181.69742968700,32.57471519430,"MULTIPOLYGON (((86.445031977743611 23.814103601999705, 86.445032286211074 23.814031900851603, 86.44526619268072 23.814032735422472, 86.445266037997328 23.814068631861915, 86.445227053285919 23.814068461890031, 86.445226899501847 23.81410435832953, 86.445"
144,1,32.00000000000,1563.63452148000,0.00022765980,0.00000000280,50.03630468740,8.97050870435,"MULTIPOLYGON (((86.438667923485923 23.814008825147198, 86.438668078169314 23.813973020438596, 86.438746056585273 23.813973271349425, 86.438745901901882 23.814009167788925, 86.438667923485923 23.814008825147198)))"
146,1,48.00000000000,1563.42317708000,0.00030545395,0.00000000419,75.04431249980,13.45394434500,"MULTIPOLYGON (((86.442557215243369 23.813915338821857, 86.442557292585036 23.813879532314616, 86.442674251215806 23.81387995139869, 86.442674096532414 23.813915757006612, 86.442557215243369 23.813915338821857)))"
147,1,1296.00000000000,1488.70894067000,0.00366500353,0.00000017340,1929.36678711000,345.89687759300,"MULTIPOLYGON (((86.439612384304155 23.814227529476966, 86.439613155922473 23.81404814080912, 86.439652145130424 23.814048311680267, 86.439652608281278 23.813940714092723, 86.439769574106606 23.813941135874757, 86.439769728789997 23.813905240334634, 86.43"
148,1,224.00000000000,1476.25445557000,0.00106031210,0.00000005034,330.68099804800,59.28448933000,"MULTIPOLYGON (((86.445855816093115 23.81403484163468, 86.445856587711432 23.813855542899034, 86.44601252295962 23.813856038425456, 86.446012368276229 23.813891933965635, 86.446051352088261 23.813892103038199, 86.44605119740487 23.813927908646122, 86.4462"
149,1,224.00000000000,1552.88469587000,0.00083001515,0.00000002027,347.84617187500,62.36186169370,"MULTIPOLYGON (((86.438824344368072 23.81390182201153, 86.438824652835535 23.813830120863429, 86.438902631251494 23.813830372673635, 86.438902476568103 23.813866268213758, 86.438946330209035 23.813866369837172, 86.438946020842252 23.813938161816793, 86.43"
150,1,32.00000000000,1521.15557861000,0.00022146793,0.00000000280,48.67697851550,8.72680870826,"MULTIPOLYGON (((86.442084512690144 23.813913639103191, 86.442084822056927 23.813841937955146, 86.442123808566976 23.813842017095453, 86.442123499200193 23.813913809075075, 86.442084512690144 23.813913639103191)))"
151,1,64.00000000000,1425.13378906000,0.00044910135,0.00000000699,91.20856249980,16.35187108500,"MULTIPOLYGON (((86.445539698997948 23.813890245038806, 86.445539853681339 23.813854349498683, 86.445617821305461 23.813854687643754, 86.44561766662207 23.813890493251733, 86.445656650434103 23.813890662324241, 86.445656496650031 23.81392655876374, 86.445"
152,1,240.00000000000,1566.13662923000,0.00082379948,0.00000002150,375.87279101500,67.38647397320,"MULTIPOLYGON (((86.443575019371679 23.814062544350975, 86.443575482522533 23.813954947662751, 86.443658317277595 23.813955217459352, 86.443658934212522 23.813811723432366, 86.443697919823194 23.813811893404193, 86.443697456672339 23.813919490991793, 86.4"
154,1,112.00000000000,1511.57303292000,0.00053003437,0.00000001434,169.29617968700,30.35141909430,"MULTIPOLYGON (((86.446406912549037 23.813929270219717, 86.44640760682563 23.813781245408222, 86.446485573550433 23.813781582653974, 86.446485187741303 23.813857815485846, 86.446524171553335 23.81385789372689, 86.44652393952822 23.813929688404471, 86.4464"
157,1,864.00000000000,1526.92340540000,0.00137882070,0.00000010247,1319.26182227000,236.51725949600,"MULTIPOLYGON (((86.444204728265674 23.813813737014414, 86.444205191416529 23.813701605944402, 86.444244177027201 23.813701775916286, 86.444244485494664 23.813629983936664, 86.444283470206017 23.813630153009228, 86.444283624889408 23.813594257469049, 86.4"
158,1,304.00000000000,1379.08240389000,0.00221403842,0.00000010210,419.24105078300,75.16153558430,"MULTIPOLYGON (((86.444755380456513 23.813815677751393, 86.444755766265644 23.81373944491952, 86.444833735688405 23.813739783963911, 86.444834044155868 23.813667991984289, 86.444873028867221 23.813668161056853, 86.444873337334684 23.813596459908752, 86.44"
159,1,192.00000000000,1554.34379069000,0.00091434614,0.00000002272,298.43400781200,53.50324892060,"MULTIPOLYGON (((86.440160384394289 23.813722844333824, 86.440160539077681 23.813686948793702, 86.440360343255293 23.813687732103176, 86.440360806406147 23.813580135414952, 86.440438783023467 23.813580385426519, 86.440438318973293 23.813687983014063, 86.4"
161,1,240.00000000000,1529.29336751000,0.00068669270,0.00000002448,367.03040820200,65.80121158250,"MULTIPOLYGON (((86.440161156012607 23.813543545598179, 86.44016146537939 23.813471753618558, 86.440200453688021 23.813471924489761, 86.440200607472093 23.813436028949639, 86.440322435931705 23.813436471416082, 86.440322281248314 23.813472366956205, 86.44"
162,1,160.00000000000,1529.63114014000,0.00067032763,0.00000001678,244.74098242200,43.87716332870,"MULTIPOLYGON (((86.439888083168569 23.813578428501728, 86.439888546319423 23.813470830914184, 86.439927535527374 23.813470910953811, 86.439927689311446 23.813435105345889, 86.439966677620134 23.813435185385572, 86.439966832303526 23.813399380676913, 86.4"
164,1,96.00000000000,1592.10152181000,0.00037731789,0.00000000839,152.84174609400,27.40146823970,"MULTIPOLYGON (((86.443855713970095 23.813377558627451, 86.443856023336878 23.813305856580087, 86.443972979269631 23.813306275664161, 86.443972669902848 23.813377976812205, 86.443855713970095 23.813377558627451)))"
165,1,432.00000000000,1525.09834798000,0.00114794023,0.00000003828,658.84248632700,118.11728094900,"MULTIPOLYGON (((86.444284242723654 23.813450854273583, 86.444284705874509 23.813343256685982, 86.444484493864366 23.813343943768018, 86.444484648547757 23.813308047328576, 86.444523633259109 23.81330821730046, 86.444523787942501 23.81327232086096, 86.444"
166,1,128.00000000000,1298.16897583000,0.00166889395,0.00000006940,166.16562890600,29.79017395030,"MULTIPOLYGON (((86.444874032510654 23.813417068542947, 86.444874495661509 23.813309470056026, 86.444913480372861 23.81330964002791, 86.444913634156933 23.813273743588468, 86.444996544455023 23.813274014284389, 86.444996389771632 23.813309910723831, 86.44"
167,1,464.00000000000,1455.05575667000,0.00476943347,0.00000022231,675.14587109500,121.04015177000,"MULTIPOLYGON (((86.445541088450511 23.813562919693027, 86.445541860068829 23.813383620058062, 86.445580844780238 23.813383789130626, 86.44558099856431 23.813347893590446, 86.445619982376343 23.81334806266301, 86.445620137059734 23.813312166223568, 86.445"
168,1,1856.00000000000,1527.58392018000,0.00361566288,0.00000022059,2835.19575585000,508.29389511000,"MULTIPOLYGON (((86.438904330070841 23.813431347079074, 86.438904793221695 23.813323749491474, 86.438948645963308 23.813323941946408, 86.438948800646699 23.813288045506965, 86.439065768270666 23.813288468188318, 86.439066231421521 23.813180870600775, 86.4"
169,1,512.00000000000,1238.29665756000,0.00126941750,0.00000005733,634.00788867100,113.66493428100,"MULTIPOLYGON (((86.439145599290043 23.812853887896665, 86.439146525591752 23.812638693620841, 86.439224504007711 23.812638944531727, 86.43922434932432 23.812674840971169, 86.439263338532328 23.812674921010853, 86.4392634923164 23.812639115402931, 86.4393"
170,1,224.00000000000,1413.65786307000,0.00111090775,0.00000005367,316.65936132800,56.77069029880,"MULTIPOLYGON (((86.439496653248 23.812819258601962, 86.439497579549709 23.812604063426818, 86.439536568757717 23.812604234298021, 86.439536723441108 23.812568338757899, 86.439619564491352 23.812568610353139, 86.439619255124569 23.812640402332761, 86.4396"
172,1,944.00000000000,1394.39804025000,0.00277294903,0.00000021076,1316.31175000000,235.98837053900,"MULTIPOLYGON (((86.438828436283359 23.812960279493382, 86.438829362585068 23.812745085217557, 86.438868351793076 23.81274525608876, 86.43886881494393 23.812637658501217, 86.438907726810214 23.812637827573724, 86.438908036176997 23.812566035594102, 86.438"
173,1,768.00000000000,1495.77763112000,0.00218259581,0.00000009717,1148.75722070000,205.94919452700,"MULTIPOLYGON (((86.439699086143946 23.812205731209588, 86.439699239928018 23.812169925601609, 86.439777217444714 23.812170176512495, 86.439777062761323 23.812206072052618, 86.439816051069954 23.812206242923821, 86.439815897285882 23.812242048531743, 86.4"
174,1,992.00000000000,1495.01314028000,0.00174723506,0.00000010558,1483.05303516000,265.88174814300,"MULTIPOLYGON (((86.44150117553886 23.812427540898341, 86.441501484006324 23.812355748918719, 86.441540471415692 23.812355918890603, 86.441540779883155 23.812284217742501, 86.44177956607416 23.8122850783937, 86.441779875440943 23.812213286414078, 86.44181"
177,1,128.00000000000,1527.04716492000,0.00075120791,0.00000001590,195.46203711000,35.04243401300,"MULTIPOLYGON (((86.438559833969236 23.811950548578977, 86.438560065094975 23.811910212186604, 86.438676956276595 23.811910633069317, 86.438676184658277 23.812094464388053, 86.438637195450269 23.812094293516907, 86.438637040766878 23.812130189956349, 86.4"
178,1,528.00000000000,1465.59052438000,0.00210863122,0.00000012098,773.83179687300,138.73256454300,"MULTIPOLYGON (((86.441267715132994 23.81231910244469, 86.441268023600458 23.812247310465068, 86.441307011009826 23.812247480436895, 86.441307628844072 23.812103986409909, 86.441346616253384 23.812104157281112, 86.44134723408763 23.811960663254069, 86.441"
179,1,96.00000000000,1528.06134033000,0.00053609435,0.00000001032,146.69388867200,26.29928036110,"MULTIPOLYGON (((86.437931056772925 23.811984140056097, 86.437931211456316 23.811948243616598, 86.437970201563587 23.811948415387121, 86.437970356246979 23.811908077196051, 86.438009345454986 23.811908157235735, 86.438009500138378 23.811872351627756, 86.4"
181,1,976.00000000000,1514.95894835000,0.00281017624,0.00000010315,1478.59993359000,265.08339609400,"MULTIPOLYGON (((86.442721652682167 23.811925325293601, 86.442721883807963 23.81185353061602, 86.442838842438675 23.811853950599414, 86.442838687755284 23.811889846139536, 86.442916660775325 23.811890095251727, 86.442916506091933 23.811925991691226, 86.44"
182,1,864.00000000000,1492.36121058000,0.00323396107,0.00000013004,1289.40008594000,231.16364740800,"MULTIPOLYGON (((86.440327223022962 23.812315625665633, 86.440327686173816 23.812208028078089, 86.440366673583185 23.812208198949293, 86.440367137633359 23.812100601361692, 86.440445113351359 23.812100851373259, 86.44044526803475 23.8120650466646, 86.4405"
183,1,352.00000000000,1520.34007679000,0.00213348233,0.00000005453,535.15970703000,95.94343227640,"MULTIPOLYGON (((86.438793770116433 23.81195139394174, 86.438794079483216 23.811875159311228, 86.438872057899232 23.811875501053578, 86.438872211683304 23.811839605513455, 86.438911200891255 23.811839776384602, 86.438911355574646 23.81180387994516, 86.438"
184,1,144.00000000000,1570.49140082000,0.00060506823,0.00000001538,226.15076171800,40.54430856080,"MULTIPOLYGON (((86.441937521199691 23.811814848976155, 86.441937829667154 23.811743146928734, 86.442054790096563 23.811743566912128, 86.442054636312491 23.811779463351627, 86.442093622822483 23.811779542491934, 86.442093468139092 23.811815438931433, 86.4"
185,1,64.00000000000,1519.90390015000,0.00029944433,0.00000000559,97.27384960960,17.43925575800,"MULTIPOLYGON (((86.441742895318441 23.81174238700163, 86.441743203785904 23.811670684954208, 86.441821177705265 23.811670934965719, 86.441820869237802 23.81174272694534, 86.441742895318441 23.81174238700163)))"
186,1,176.00000000000,1549.95717551000,0.00059872597,0.00000001538,272.79246289000,48.90623274690,"MULTIPOLYGON (((86.438366044457439 23.811694252587756, 86.438366507608293 23.811586655000156, 86.438444486923572 23.811586996742562, 86.438444332240181 23.811622802350485, 86.438483321448189 23.811622973221688, 86.438483167664117 23.81165886966113, 86.43"
187,1,80.00000000000,1567.92888184000,0.00037114559,0.00000000699,125.43431054700,22.48786319490,"MULTIPOLYGON (((86.442054944779954 23.811707670472686, 86.442055407930809 23.811600072885085, 86.442094394440801 23.811600242856969, 86.442094240656729 23.811636048464891, 86.442133227166778 23.811636218436774, 86.442132917799995 23.811708011315716, 86.4"
189,1,384.00000000000,1499.77971903000,0.00112605109,0.00000003496,575.91541210800,103.25011508300,"MULTIPOLYGON (((86.438444486923572 23.811586996742562, 86.438444950074427 23.811479399155019, 86.438522929389762 23.811479650965168, 86.438523083173834 23.811443754525726, 86.438561995939438 23.811443924497553, 86.438562149723509 23.811408028058111, 86.4"
191,1,432.00000000000,1423.59564887000,0.00114452970,0.00000004214,614.99332031200,110.25600246600,"MULTIPOLYGON (((86.43938555459971 23.811446899454893, 86.439385709283101 23.811411093846971, 86.439424697591789 23.811411173886597, 86.439424852275181 23.811375368278675, 86.439463841483132 23.811375448318358, 86.439463995267204 23.811339643609699, 86.43"
193,1,64.00000000000,1552.85272217000,0.00067330850,0.00000001276,99.38257421890,17.81730790600,"MULTIPOLYGON (((86.438128939998649 23.811294449079639, 86.438129249365431 23.811222657100018, 86.438168239472759 23.811222827971164, 86.438168393256774 23.811186932431042, 86.438207383364102 23.811187103302245, 86.438206765529856 23.811335039080859, 86.4"
194,1,1856.00000000000,1480.06271888000,0.00761310091,0.00000048189,2746.99640624000,492.48151571100,"MULTIPOLYGON (((86.440013155482802 23.81170029063594, 86.440013309266874 23.811664395095818, 86.440091209441846 23.811664734140209, 86.440091363225918 23.811628838600086, 86.440130351534549 23.811629008571913, 86.440130814685403 23.811521410984369, 86.44"
196,1,256.00000000000,1512.53386688000,0.00089210232,0.00000002517,387.20866992100,69.41877034350,"MULTIPOLYGON (((86.438485638101781 23.811080543532285, 86.438486101252636 23.810972855113221, 86.438564080567915 23.810973196855628, 86.438563925884523 23.81100909329507, 86.438602915092531 23.811009173334753, 86.438602606625068 23.811080966213694, 86.43"
197,1,112.00000000000,1533.38650949000,0.00052718381,0.00000001119,171.73928906300,30.78941974320,"MULTIPOLYGON (((86.442018891858424 23.811021574985773, 86.442019200325888 23.810949872938352, 86.442175147265289 23.810950372062052, 86.442174992581897 23.810986268501551, 86.442136006071905 23.810986098529668, 86.442135697604442 23.811057890509289, 86.4"
198,1,80.00000000000,1332.73286133000,0.00263812989,0.00000013579,106.61862890600,19.11458779030,"MULTIPOLYGON (((86.43895845127156 23.811046356704026, 86.438958605954952 23.811010460264583, 86.438997595162959 23.811010631135787, 86.438997749846351 23.810974734696288, 86.439036738154982 23.810974905567491, 86.439036892838374 23.810939010027369, 86.43"
199,1,176.00000000000,1552.34967596000,0.00067662147,0.00000001678,273.21354296900,48.98172398350,"MULTIPOLYGON (((86.43781864241646 23.810934573671716, 86.437818797099851 23.810898768063737, 86.437857787207179 23.81089884900274, 86.43785794099125 23.810863043394761, 86.437896931098521 23.810863124333764, 86.43789708578197 23.810827318725842, 86.43801"
200,1,256.00000000000,1554.72541809000,0.00107012125,0.00000003845,398.00970703100,71.35518027650,"MULTIPOLYGON (((86.440211416423779 23.810907438427591, 86.440211879574633 23.810799840840048, 86.440333708034245 23.810800282407172, 86.440333553350854 23.810836178846614, 86.440489505686173 23.810836679769011, 86.440489660369565 23.810800874161089, 86.4"
201,1,144.00000000000,1558.57440864000,0.00053673199,0.00000001590,224.43471484400,40.23665567730,"MULTIPOLYGON (((86.441624776562264 23.810876720284455, 86.441625239713119 23.810769122696911, 86.441747064575452 23.810769563364715, 86.441746909892061 23.810805368972638, 86.441785896402052 23.810805538944521, 86.441785587934589 23.810877240991942, 86.4"
202,1,272.00000000000,1496.75530647000,0.00092326816,0.00000002642,407.11744336000,72.98801524560,"MULTIPOLYGON (((86.438092112760842 23.810792094979263, 86.438092421228305 23.810720393831161, 86.438131411335632 23.810720564702365, 86.438131642461371 23.810680137478414, 86.438170632568699 23.810680309248937, 86.438170787252091 23.810644412809438, 86.4"
203,1,320.00000000000,1552.34709473000,0.00092656195,0.00000003688,496.75107031400,89.05753188580,"MULTIPOLYGON (((86.440212728534675 23.810616010420574, 86.44021319168553 23.810508411933711, 86.440529883447425 23.810509523495739, 86.440529728764034 23.810545419935238, 86.440568717072665 23.810545590806441, 86.440568407705882 23.810617291954486, 86.44"
204,1,48.00000000000,1544.18868001000,0.00029944704,0.00000000420,74.12105664050,13.28842303450,"MULTIPOLYGON (((86.441353101264667 23.810584279640864, 86.44135340973213 23.810512577593443, 86.44143138455081 23.810512827604953, 86.441431229867419 23.810548724044452, 86.441392242458107 23.810548553173248, 86.441392088674036 23.810584449612691, 86.441"
205,1,288.00000000000,1442.59132216000,0.00176860447,0.00000008673,415.46630078200,74.48479840420,"MULTIPOLYGON (((86.440801871709084 23.810730264789925, 86.440802334859939 23.81061813371997, 86.44084132226925 23.810618304591117, 86.440841476952642 23.810582408151674, 86.44080248954333 23.810582328111991, 86.440802952694185 23.810474639692927, 86.4411"
207,1,96.00000000000,1408.67899577000,0.00218366445,0.00000010259,135.23318359400,24.24460515470,"MULTIPOLYGON (((86.438644220954075 23.810466823685033, 86.438644684104929 23.810359225198113, 86.438683673312937 23.810359396968636, 86.438683827996329 23.810323500529194, 86.438722817204336 23.81032367140034, 86.438722971887728 23.810287774960898, 86.43"
208,1,96.00000000000,1387.13710531000,0.00203745138,0.00000009999,133.16516211000,23.87385026300,"MULTIPOLYGON (((86.439584667198687 23.810470216827071, 86.439585131248862 23.810362619239527, 86.439628983091154 23.810362810795141, 86.439629137774546 23.810326915254961, 86.439668126083234 23.810327086126165, 86.439668590133408 23.810219487639301, 86.4"
209,1,336.00000000000,1441.92304920000,0.00160695738,0.00000008773,484.48614453100,86.85867599160,"MULTIPOLYGON (((86.440803570528431 23.810331236497404, 86.440803878995894 23.810259443618463, 86.440881854713894 23.81025978446155, 86.440882008497965 23.810223888022051, 86.440843021088597 23.810223718050224, 86.44084332955606 23.810152016002803, 86.440"
210,1,32.00000000000,1480.79071045000,0.00022774849,0.00000000280,47.38530273440,8.49523707422,"MULTIPOLYGON (((86.439118422677097 23.810109932227647, 86.439118577360489 23.810074035788148, 86.439196554877185 23.810074287598354, 86.439196400193794 23.810110183138477, 86.439118422677097 23.810109932227647)))"
212,1,64.00000000000,1577.02688599000,0.00044294183,0.00000000699,100.92972070300,18.09468032770,"MULTIPOLYGON (((86.441316584292963 23.810005780842175, 86.441317047443818 23.809898182355255, 86.441356034853186 23.809898352327139, 86.441356189536577 23.809862456787016, 86.441395176046569 23.809862626758843, 86.441394867579106 23.809934328806264, 86.4"
213,1,224.00000000000,1535.36148507000,0.00075820539,0.00000002272,343.92097265600,61.65815197770,"MULTIPOLYGON (((86.441472687714452 23.809970474357954, 86.441472996181858 23.809898772310532, 86.441511983591226 23.809898852350216, 86.441512138274618 23.809863046742237, 86.441551125683986 23.8098631258826, 86.441550971000595 23.809899022322099, 86.441"
214,1,112.00000000000,1568.97026716000,0.00052082205,0.00000001119,175.72466992200,31.50391882360,"MULTIPOLYGON (((86.44210149728633 23.809936868491718, 86.442101651969722 23.809901062883796, 86.442140638479714 23.80990114202416, 86.442140793163105 23.809865336416181, 86.442218766183146 23.809865586427748, 86.4422181483489 23.810009080454734, 86.44217"
